timestamp,Amakhala Emoyeni,Aurora Wind Power,Chaba Wind Farm,Cookhouse Wind Farm,Copperton Windfarm,Dassieklip Wind Energy Facility,Dorper Wind Farm,Excelsior Wind Energy Facility,Garob Wind Farm,Golden Valley Wind,Gouda Wind Project,Grassridge Wind Farm,Jeffreys Bay Wind Farm,Kangnas Wind Farm,Khobab Wind Farm,Kouga Wind Farm,Loeriesfontein 2 Wind Farm,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,Longyuan Mulilo Green Energy De Aar 2 North Wind Energy Facility,Metrowind Van Stadens Wind Farm,Nobelsfontein Phase 1,Nojoli Wind Farm,Noupoort Wind Farm,Nxuba Wind Farm,Oyster Bay Wind Farm,Perdekraal East Wind Farm,Red Cap – Gibson Bay,Roggeveld Wind Farm,Sere Wind Farm,The Karusa Wind Farm,Tsitsikamma Community Wind Farm,Umoya Energy Wind Farm,Waainek Wind Farm,Wesley-Ciskei,Aggregated_Wind_Speed
2023-04-03 09:00:00,2.81,3.42,7.72,3.11,6.96,4.22,8.92,3.61,6.96,3.11,2.23,10.29,12.37,2.19,4.61,12.37,5.1,6.83,6.83,10.3,0.67,3.11,6.76,3.11,12.37,2.41,12.37,5.55,6.55,5.55,11.59,3.61,6.92,9.08,213.61000000000004
2023-04-03 10:00:00,2.17,4.01,7.05,4.16,8.1,4.91,9.2,3.76,8.1,4.16,2.5,10.8,11.97,1.84,6.48,11.97,7.43,6.28,6.28,11.16,2.25,4.16,5.73,4.16,11.97,2.61,11.97,6.54,7.05,6.54,11.58,4.18,7.77,10.65,229.49000000000004
2023-04-03 11:00:00,3.53,4.79,6.64,6.53,8.36,5.85,8.23,3.97,8.36,6.53,2.82,12.86,11.93,1.49,7.77,11.93,8.56,6.64,6.64,11.13,3.71,6.53,6.45,6.53,11.93,3.02,11.93,5.67,7.09,5.67,11.58,5.12,10.56,10.86,251.21000000000004
2023-04-03 12:00:00,6.9,5.03,11.89,8.28,8.81,6.25,8.45,4.28,8.81,8.28,2.99,7.6,12.44,3.5,7.44,12.44,9.04,7.54,7.54,11.6,5.64,8.28,7.6,8.28,12.44,3.14,12.44,5.98,7.06,5.98,12.31,5.67,10.05,10.48,274.4599999999999
2023-04-03 13:00:00,6.61,4.97,8.23,5.69,8.62,6.21,8.32,4.72,8.62,5.69,3.21,6.26,11.65,4.97,7.5,11.65,9.05,7.72,7.72,11.44,6.87,5.69,8.8,5.69,11.65,3.2,11.65,6.11,7.16,6.11,11.45,5.91,10.89,9.89,259.92
2023-04-03 14:00:00,5.25,4.95,8.23,6.0,9.22,6.17,8.99,5.89,9.22,6.0,3.94,5.81,11.08,6.02,7.49,11.08,8.57,7.67,7.67,10.67,7.16,6.0,10.25,6.0,11.08,3.73,11.08,6.04,7.65,6.04,10.67,5.81,10.9,9.59,261.91999999999996
2023-04-03 15:00:00,5.25,4.74,11.19,5.26,9.4,5.52,9.51,4.63,9.4,5.26,3.5,7.15,10.38,6.18,7.08,10.38,8.85,7.88,7.88,9.87,8.9,5.26,7.68,5.26,10.38,3.47,10.38,5.89,7.77,5.89,10.15,5.55,10.51,8.93,255.32999999999998
2023-04-03 16:00:00,5.27,4.37,10.8,5.07,7.49,3.96,6.39,3.9,7.49,5.07,2.86,5.81,8.77,6.54,6.71,8.77,8.86,7.84,7.84,8.7,9.77,5.07,5.3,5.07,8.77,2.83,8.77,5.45,7.58,5.45,8.43,5.11,9.36,8.65,228.12000000000003
2023-04-03 17:00:00,4.2,4.5,9.66,5.42,4.96,1.86,5.6,2.87,4.96,5.42,2.22,2.24,7.95,3.86,5.31,7.95,7.59,8.99,8.99,8.11,8.86,5.42,3.51,5.42,7.95,2.27,7.95,4.88,6.42,4.88,7.39,4.42,8.46,8.26,198.74999999999994
2023-04-03 18:00:00,3.45,4.32,10.5,3.01,3.63,0.5,4.65,2.3,3.63,3.01,1.75,1.79,7.92,2.67,3.04,7.92,6.23,7.8,7.8,6.98,8.39,3.01,2.59,3.01,7.92,1.78,7.92,3.58,5.65,3.58,6.84,4.0,7.71,8.26,167.14000000000004
2023-04-03 19:00:00,3.17,4.31,8.87,2.06,4.34,0.82,4.16,1.81,4.34,2.06,1.27,6.71,7.62,2.22,2.01,7.62,4.92,6.62,6.62,6.23,7.73,2.06,3.3,2.06,7.62,1.3,7.62,3.55,5.54,3.55,6.04,3.59,6.99,7.76,156.49
2023-04-03 20:00:00,2.61,3.62,8.23,1.19,6.34,0.54,4.48,1.27,6.34,1.19,1.0,5.36,7.52,2.35,1.28,7.52,4.39,6.99,6.99,5.52,7.38,1.19,4.0,1.19,7.52,1.03,7.52,3.41,4.71,3.41,6.25,3.09,5.87,7.27,148.57
2023-04-03 21:00:00,2.07,3.09,7.43,0.65,7.11,0.43,4.41,1.56,7.11,0.65,1.03,2.24,7.16,2.25,0.75,7.16,3.92,6.03,6.03,5.01,6.55,0.65,4.71,0.65,7.16,1.02,7.16,3.26,2.97,3.26,6.06,2.84,4.88,6.92,134.18
2023-04-03 22:00:00,1.51,3.68,6.88,0.84,5.87,0.81,3.48,1.3,5.87,0.84,1.53,2.24,6.66,2.21,0.78,6.66,3.21,5.7,5.7,4.74,5.93,0.84,3.41,0.84,6.66,1.51,6.66,2.67,1.67,2.67,5.34,3.34,4.66,6.79,123.50000000000001
2023-04-03 23:00:00,1.31,3.76,6.97,1.46,6.2,0.87,2.86,1.35,6.2,1.46,1.73,3.58,5.93,2.38,0.65,5.93,2.9,4.91,4.91,3.97,5.3,1.46,2.52,1.46,5.93,1.65,5.93,2.06,0.53,2.06,4.48,3.19,4.59,7.05,117.53999999999999
2023-04-04 00:00:00,1.34,3.52,7.68,2.17,6.16,0.73,2.55,1.12,6.16,2.17,1.83,2.68,5.97,2.68,1.16,5.97,2.8,4.21,4.21,3.65,4.12,2.17,1.01,2.17,5.97,1.74,5.97,1.02,0.33,1.02,4.4,2.89,4.06,6.79,112.42
2023-04-04 01:00:00,1.21,3.22,8.09,1.58,5.9,1.47,2.48,0.83,5.9,1.58,1.9,3.13,5.99,2.73,1.4,5.99,3.13,4.11,4.11,3.68,3.51,1.58,1.4,1.58,5.99,1.74,5.99,1.02,1.41,1.02,3.94,2.83,4.06,5.77,110.26999999999998
2023-04-04 02:00:00,1.14,3.3,8.19,1.13,5.42,1.27,2.36,0.79,5.42,1.13,1.92,1.34,5.65,2.88,1.61,5.65,3.68,4.18,4.18,3.8,3.27,1.13,1.94,1.13,5.65,1.85,5.65,1.17,1.39,1.17,3.45,2.82,3.94,5.63,105.22999999999998
2023-04-04 03:00:00,1.08,3.24,7.63,0.55,5.32,1.23,2.17,1.07,5.32,0.55,2.07,2.24,5.23,2.94,2.34,5.23,4.37,3.56,3.56,3.44,2.53,0.55,1.88,0.55,5.23,1.91,5.23,1.29,1.31,1.29,3.57,2.85,3.7,5.25,100.28
2023-04-04 04:00:00,1.22,3.29,8.75,0.27,5.07,1.42,2.31,0.97,5.07,0.27,2.15,6.26,5.0,3.03,2.64,5.0,4.84,3.37,3.37,2.97,1.83,0.27,1.7,0.27,5.0,2.09,5.0,1.56,1.33,1.56,3.67,2.87,3.47,4.74,102.63
2023-04-04 05:00:00,1.47,2.69,5.14,0.16,4.1,1.48,2.19,1.37,4.1,0.16,2.03,2.24,4.46,3.07,2.97,4.46,4.81,2.95,2.95,2.34,1.58,0.16,1.26,0.16,4.46,2.02,4.46,1.71,1.27,1.71,3.53,2.35,3.01,3.88,86.69999999999997
2023-04-04 06:00:00,1.39,2.57,6.41,0.92,6.04,1.45,3.04,0.98,6.04,0.92,1.9,1.79,4.08,5.14,4.12,4.08,5.0,4.27,4.27,1.77,2.41,0.92,2.41,0.92,4.08,1.88,4.08,1.61,1.34,1.61,3.13,2.16,2.69,3.97,99.38999999999997
2023-04-04 07:00:00,1.35,2.75,4.63,1.57,5.95,1.89,3.76,0.92,5.95,1.57,1.6,1.34,3.77,4.12,5.14,3.77,6.08,4.66,4.66,0.73,3.36,1.57,3.03,1.57,3.77,1.73,3.77,1.46,1.85,1.46,2.78,2.51,2.57,4.07,101.70999999999998
2023-04-04 08:00:00,1.23,2.66,6.0,1.28,6.01,2.12,4.63,0.84,6.01,1.28,0.59,6.17,2.51,6.17,4.63,2.51,5.73,4.88,4.88,0.47,3.65,1.28,4.21,1.28,2.51,0.93,2.51,1.43,1.85,1.43,1.76,2.29,2.28,3.75,101.76000000000003
2023-04-04 09:00:00,1.5,3.53,5.49,1.64,5.44,1.9,4.41,0.86,5.44,1.64,0.75,2.17,2.7,7.32,3.67,2.7,5.2,3.94,3.94,0.9,3.37,1.64,4.33,1.64,2.7,0.28,2.7,0.93,2.55,0.93,1.85,2.41,1.76,3.37,95.60000000000004
2023-04-04 10:00:00,1.32,4.17,4.76,1.99,4.71,1.87,4.23,0.9,4.71,1.99,1.33,2.24,3.78,6.58,3.31,3.78,4.7,3.96,3.96,1.81,2.47,1.99,3.96,1.99,3.78,0.86,3.78,0.68,2.71,0.68,2.86,2.56,1.49,2.98,98.89
2023-04-04 11:00:00,1.26,4.86,4.61,1.86,3.81,2.08,3.36,1.61,3.81,1.86,1.81,3.58,4.21,5.34,2.42,4.21,4.19,3.09,3.09,2.28,1.99,1.86,3.67,1.86,4.21,1.4,4.21,0.73,1.88,0.73,3.38,2.63,0.94,2.88,95.70999999999997
2023-04-04 12:00:00,2.36,5.69,4.78,2.61,2.88,2.23,3.22,2.08,2.88,2.61,1.98,1.79,4.55,3.67,1.97,4.55,3.38,1.93,1.93,3.81,1.33,2.61,2.72,2.61,4.55,1.74,4.55,1.02,1.11,1.02,3.91,3.68,0.72,2.77,95.23999999999998
2023-04-04 13:00:00,2.92,6.12,3.91,2.97,2.41,2.78,3.39,2.24,2.41,2.97,1.98,2.68,4.14,2.81,1.78,4.14,2.81,1.71,1.71,4.91,0.84,2.97,2.04,2.97,4.14,1.89,4.14,1.33,1.72,1.33,3.65,4.81,1.69,2.91,97.22000000000001
2023-04-04 14:00:00,2.93,6.11,3.74,3.41,2.96,3.08,3.71,2.84,2.96,3.41,1.98,2.24,4.0,2.29,1.46,4.0,2.34,1.7,1.7,4.64,1.39,3.41,2.68,3.41,4.0,1.85,4.0,1.5,3.65,1.5,3.76,5.56,4.18,2.81,105.20000000000002
2023-04-04 15:00:00,3.33,6.14,3.41,4.14,3.46,3.19,4.02,3.63,3.46,4.14,1.71,1.34,3.32,2.3,1.29,3.32,2.09,2.05,2.05,3.97,2.01,4.14,3.1,4.14,3.32,1.6,3.32,1.96,5.61,1.96,2.97,5.9,4.3,2.42,109.10999999999997
2023-04-04 16:00:00,3.33,5.89,2.68,3.59,3.84,2.34,3.79,4.03,3.84,3.59,1.71,1.34,2.33,2.21,0.94,2.33,2.01,2.08,2.08,2.95,2.36,3.59,3.2,3.59,2.33,1.38,2.33,2.61,5.62,2.61,2.94,5.69,2.59,2.33,100.07
2023-04-04 17:00:00,3.27,5.9,1.57,3.21,4.56,1.82,3.36,3.85,4.56,3.21,1.46,0.89,2.0,2.14,1.29,2.0,2.06,2.41,2.41,2.0,2.69,3.21,2.77,3.21,2.0,1.27,2.0,2.19,5.37,2.19,2.86,5.26,2.29,1.8,93.08
2023-04-04 18:00:00,2.53,6.66,0.88,2.62,3.96,1.59,2.84,3.31,3.96,2.62,2.12,0.45,1.67,2.54,1.31,1.67,2.28,1.65,1.65,1.48,2.36,2.62,1.94,2.62,1.67,1.97,1.67,2.9,4.44,2.9,1.99,5.42,2.02,1.54,83.85000000000001
2023-04-04 19:00:00,1.94,6.59,1.2,2.1,2.93,2.16,2.53,2.6,2.93,2.1,2.3,1.45,1.6,2.74,1.39,1.6,2.56,1.89,1.89,1.17,3.21,2.1,1.81,2.1,1.6,2.3,1.6,2.73,3.66,2.73,1.52,4.7,1.87,1.96,79.56000000000002
2023-04-04 20:00:00,1.4,6.12,2.24,1.97,3.19,2.39,2.22,1.98,3.19,1.97,2.45,0.45,1.56,2.85,1.15,1.56,2.8,2.77,2.77,0.8,3.24,1.97,1.59,1.97,1.56,2.46,1.56,2.65,3.1,2.65,1.66,4.06,1.38,1.92,77.60000000000001
2023-04-04 21:00:00,0.81,5.98,2.2,1.5,3.4,2.43,2.19,1.88,3.4,1.5,2.54,0.89,1.79,3.01,1.24,1.79,2.95,2.64,2.64,0.77,2.59,1.5,1.71,1.5,1.79,2.54,1.79,2.17,2.88,2.17,1.75,3.97,1.06,2.02,74.99000000000001
2023-04-04 22:00:00,1.03,5.21,2.34,1.38,4.01,2.54,1.95,1.8,4.01,1.38,2.66,0.45,2.08,3.29,1.64,2.08,3.28,2.48,2.48,0.8,2.07,1.38,0.95,1.38,2.08,2.57,2.08,2.12,2.94,2.12,1.95,3.71,1.27,1.93,75.44
2023-04-04 23:00:00,0.8,4.95,2.62,1.35,3.83,2.49,1.89,1.42,3.83,1.35,2.55,0.89,1.97,3.46,1.71,1.97,3.57,2.62,2.62,1.08,1.81,1.35,1.09,1.35,1.97,2.52,1.97,2.07,1.64,2.07,2.0,3.72,1.4,2.05,73.98
2023-04-05 00:00:00,0.84,4.58,2.54,1.54,3.54,2.34,1.82,0.98,3.54,1.54,2.55,1.84,2.09,3.89,1.98,2.09,3.79,2.34,2.34,1.2,1.55,1.54,0.83,1.54,2.09,2.38,2.09,2.23,1.26,2.23,2.09,3.72,1.62,1.93,74.47
2023-04-05 01:00:00,1.08,4.42,2.5,1.64,3.39,2.48,1.65,0.89,3.39,1.64,2.65,0.45,2.46,3.96,2.49,2.46,3.93,2.61,2.61,1.46,1.83,1.64,0.84,1.64,2.46,2.44,2.46,2.41,1.94,2.41,2.4,3.68,1.63,1.95,77.89000000000001
2023-04-05 02:00:00,1.1,4.13,2.54,1.62,3.11,2.5,1.4,0.52,3.11,1.62,2.74,0.89,1.95,3.9,2.85,1.95,4.09,2.82,2.82,1.51,1.63,1.62,0.56,1.62,1.95,2.52,1.95,2.42,2.35,2.42,2.21,3.6,1.61,1.89,75.52
2023-04-05 03:00:00,1.24,3.8,2.4,1.7,2.87,2.56,1.25,0.8,2.87,1.7,2.84,2.0,1.92,3.76,2.99,1.92,4.16,2.99,2.99,1.34,1.53,1.7,0.44,1.7,1.92,2.63,1.92,2.53,2.27,2.53,2.14,3.39,1.35,1.79,75.94000000000003
2023-04-05 04:00:00,1.71,3.39,2.43,1.54,2.78,2.72,1.19,0.62,2.78,1.54,2.78,0.45,2.14,3.78,2.98,2.14,4.16,2.59,2.59,1.3,1.65,1.54,0.36,1.54,2.14,2.65,2.14,2.58,2.33,2.58,2.08,3.12,1.27,1.77,73.35999999999999
2023-04-05 05:00:00,1.79,3.06,2.47,1.23,2.93,2.69,1.11,0.72,2.93,1.23,2.71,0.89,2.26,3.76,3.14,2.26,4.16,2.53,2.53,1.66,1.61,1.23,0.11,1.23,2.26,2.65,2.26,2.7,2.62,2.7,2.28,2.74,1.18,1.77,73.39999999999999
2023-04-05 06:00:00,1.44,2.99,2.58,0.83,3.44,2.49,1.07,0.97,3.44,0.83,2.46,0.89,2.25,3.62,5.14,2.25,4.08,2.3,2.3,1.48,1.5,0.83,0.6,0.83,2.25,2.49,2.25,2.57,2.91,2.57,2.11,2.52,1.06,1.6,72.93999999999997
2023-04-05 07:00:00,1.22,2.88,2.84,1.03,4.43,2.68,0.73,0.77,4.43,1.03,1.81,1.54,2.09,4.06,3.54,2.09,6.51,2.48,2.48,1.9,2.09,1.03,0.73,1.03,2.09,1.93,2.09,2.97,3.6,2.97,1.97,2.44,1.43,2.07,78.97999999999998
2023-04-05 08:00:00,0.87,3.1,3.94,1.41,4.23,2.71,0.69,0.43,4.23,1.41,1.27,2.57,2.61,4.92,4.52,2.61,7.56,2.68,2.68,2.56,2.62,1.41,1.06,1.41,2.61,1.3,2.61,4.2,5.25,4.2,2.35,2.38,2.31,2.95,93.66
2023-04-05 09:00:00,1.02,2.94,4.93,1.29,3.91,2.59,0.72,0.22,3.91,1.29,0.68,2.68,3.3,6.37,5.46,3.3,7.76,2.72,2.72,3.23,3.02,1.29,1.39,1.29,3.3,0.78,3.3,4.78,6.84,4.78,2.83,1.25,2.95,3.65,102.49000000000001
2023-04-05 10:00:00,1.05,3.23,5.61,1.56,3.45,2.29,0.94,0.42,3.45,1.56,0.11,4.3,4.63,7.04,6.25,4.63,7.33,2.79,2.79,3.66,3.25,1.56,1.51,1.56,4.63,0.36,4.63,4.89,7.07,4.89,3.71,0.85,3.24,4.46,113.69999999999999
2023-04-05 11:00:00,1.07,2.96,6.39,1.92,2.95,2.36,1.26,0.7,2.95,1.92,0.86,2.68,6.14,6.68,5.76,6.14,6.54,2.82,2.82,4.12,3.11,1.92,1.29,1.92,6.14,0.26,6.14,4.64,6.77,4.64,4.14,1.22,3.32,5.18,119.72999999999999
2023-04-05 12:00:00,1.19,3.45,6.77,2.33,2.62,2.21,1.68,1.55,2.62,2.33,1.36,2.68,6.93,6.23,5.39,6.93,5.85,2.77,2.77,5.12,3.18,2.33,2.18,2.33,6.93,0.68,6.93,4.64,6.43,4.64,5.3,1.37,3.63,6.0,129.35000000000002
2023-04-05 13:00:00,1.53,4.8,7.21,2.78,2.13,2.69,2.03,2.67,2.13,2.78,1.56,3.58,7.84,5.21,4.92,7.84,5.12,2.75,2.75,5.58,2.91,2.78,2.59,2.78,7.84,0.81,7.84,4.49,5.32,4.49,6.94,2.04,4.38,7.01,140.12
2023-04-05 14:00:00,1.49,5.43,7.48,3.41,1.66,3.03,2.77,3.46,1.66,3.41,1.56,3.13,8.26,3.6,4.58,8.26,4.36,2.46,2.46,5.52,2.54,3.41,3.16,3.41,8.26,0.83,8.26,4.21,4.03,4.21,7.47,3.43,6.34,7.62,145.17
2023-04-05 15:00:00,1.51,5.35,7.41,4.45,1.33,2.87,3.61,4.34,1.33,4.45,1.51,2.68,8.17,2.69,4.15,8.17,3.85,2.23,2.23,5.12,2.1,4.45,3.71,4.45,8.17,0.7,8.17,3.84,3.36,3.84,6.97,4.37,6.5,7.63,145.71
2023-04-05 16:00:00,1.53,5.56,7.87,4.09,2.37,2.06,3.87,3.42,2.37,4.09,1.24,3.58,7.14,1.61,3.09,7.14,3.28,2.83,2.83,3.37,1.83,4.09,4.03,4.09,7.14,0.38,7.14,3.22,1.98,3.22,6.26,5.03,4.95,7.08,133.78000000000003
2023-04-05 17:00:00,2.25,5.23,7.91,3.35,2.72,2.02,3.29,2.46,2.72,3.35,1.22,2.68,6.35,1.53,2.51,6.35,3.41,3.08,3.08,2.31,1.62,3.35,2.61,3.35,6.35,0.87,6.35,2.15,2.2,2.15,4.26,4.73,3.64,6.23,117.68
2023-04-05 18:00:00,1.94,5.28,7.68,2.96,2.1,2.21,2.19,1.75,2.1,2.96,1.86,1.34,5.39,0.53,2.98,5.39,4.29,3.09,3.09,1.7,2.05,2.96,1.01,2.96,5.39,1.76,5.39,2.3,1.93,2.3,3.48,4.54,2.42,5.18,104.50000000000003
2023-04-05 19:00:00,2.08,5.06,7.54,1.84,1.7,1.92,1.83,1.45,1.7,1.84,2.06,1.79,4.71,0.74,3.1,4.71,4.48,2.78,2.78,1.68,2.15,1.84,0.58,1.84,4.71,1.81,4.71,1.96,1.56,1.96,3.39,4.23,2.11,5.15,93.78999999999999
2023-04-05 20:00:00,1.91,4.51,7.08,1.58,1.42,2.11,1.62,1.04,1.42,1.58,2.28,2.24,4.01,1.2,3.29,4.01,4.38,2.23,2.23,1.37,2.31,1.58,0.45,1.58,4.01,1.85,4.01,2.08,0.99,2.08,3.11,3.8,1.97,4.95,86.27999999999999
2023-04-05 21:00:00,1.9,4.11,6.96,1.48,1.3,1.95,1.54,0.33,1.3,1.48,2.67,1.34,3.76,1.82,3.43,3.76,4.32,1.74,1.74,0.99,2.32,1.48,0.54,1.48,3.76,2.27,3.76,2.34,0.09,2.34,3.27,3.5,1.89,4.57,81.53
2023-04-05 22:00:00,2.07,3.82,6.76,1.43,1.24,2.03,1.31,0.21,1.24,1.43,2.79,0.45,3.69,2.34,3.39,3.69,4.15,1.49,1.49,1.06,2.32,1.43,0.7,1.43,3.69,2.55,3.69,2.63,1.54,2.63,3.32,3.4,1.76,4.41,81.58
2023-04-05 23:00:00,1.93,3.57,6.8,1.68,1.34,2.05,1.07,0.35,1.34,1.68,2.58,0.45,3.19,2.76,3.43,3.19,3.74,1.24,1.24,1.36,2.31,1.68,1.36,1.68,3.19,2.45,3.19,2.8,2.2,2.8,3.28,3.24,1.96,4.02,81.14999999999998
2023-04-06 00:00:00,1.91,3.74,6.57,2.04,2.03,2.13,0.87,0.6,2.03,2.04,2.53,3.7,2.61,2.78,3.38,2.61,3.6,1.65,1.65,1.69,2.31,2.04,2.47,2.04,2.61,2.37,2.61,3.15,2.57,3.15,3.19,3.27,1.82,3.62,87.38
2023-04-06 01:00:00,2.22,3.99,6.74,2.13,2.15,2.11,1.34,0.66,2.15,2.13,2.47,0.45,2.57,2.73,3.27,2.57,3.91,1.24,1.24,1.88,2.14,2.13,2.47,2.13,2.57,2.37,2.57,3.23,3.29,3.23,3.11,3.5,2.02,3.48,86.19000000000003
2023-04-06 02:00:00,2.44,3.09,6.92,2.41,2.26,1.99,1.51,0.91,2.26,2.41,2.39,0.45,2.47,2.94,3.51,2.47,3.96,1.2,1.2,2.07,2.1,2.41,2.32,2.41,2.47,2.35,2.47,3.2,3.52,3.2,2.98,3.0,2.1,3.34,86.73000000000002
2023-04-06 03:00:00,2.58,2.84,6.92,2.62,2.36,2.05,1.4,1.16,2.36,2.62,2.42,1.34,2.37,2.82,3.81,2.37,4.13,1.38,1.38,2.22,2.1,2.62,2.24,2.62,2.37,2.48,2.37,3.39,3.08,3.39,3.0,1.82,2.25,3.12,88.0
2023-04-06 04:00:00,2.62,2.84,6.71,2.87,2.39,2.07,1.43,1.43,2.39,2.87,2.32,0.45,2.49,2.86,3.81,2.49,4.16,1.6,1.6,2.34,2.14,2.87,2.34,2.87,2.49,2.5,2.49,3.72,3.03,3.72,3.15,2.1,2.26,3.0,90.42
2023-04-06 05:00:00,2.61,3.06,6.91,3.02,2.5,2.04,1.57,1.73,2.5,3.02,1.83,2.9,2.55,2.77,3.56,2.55,4.07,1.69,1.69,2.45,2.41,3.02,2.32,3.02,2.55,2.32,2.55,3.91,3.11,3.91,3.21,1.86,2.1,3.03,94.33999999999996
2023-04-06 06:00:00,2.41,0.75,3.6,2.7,2.9,1.67,1.72,2.03,2.9,2.7,1.44,1.34,2.39,2.66,3.45,2.39,4.13,1.94,1.94,2.23,2.67,2.7,2.28,2.7,2.39,2.07,2.39,3.61,3.48,3.61,2.84,0.79,1.88,2.68,83.38000000000002
2023-04-06 07:00:00,3.17,2.26,4.12,2.6,3.99,1.27,2.57,1.69,3.99,2.6,1.5,1.34,1.94,2.57,3.49,1.94,5.16,4.05,4.05,3.02,4.43,2.6,3.67,2.6,1.94,1.76,1.94,5.02,3.63,5.02,2.88,1.47,2.24,2.76,99.27999999999997
2023-04-06 08:00:00,3.74,2.18,8.31,2.33,4.45,1.31,3.51,1.62,4.45,2.33,1.25,4.12,1.84,3.01,3.8,1.84,6.14,5.25,5.25,3.83,5.63,2.33,4.84,2.33,1.84,1.58,1.84,6.74,5.58,6.74,3.39,2.1,2.51,2.73,120.73999999999998
2023-04-06 09:00:00,4.06,1.57,8.95,2.41,4.74,0.66,4.52,2.03,4.74,2.41,2.17,3.6,1.35,4.78,4.77,1.35,7.09,6.04,6.04,4.34,6.31,2.41,5.57,2.41,1.35,2.36,1.35,7.6,5.79,7.6,4.31,1.28,2.87,2.75,131.58
2023-04-06 10:00:00,5.04,4.23,9.23,2.7,4.94,1.37,4.85,1.78,4.94,2.7,2.71,3.6,1.53,6.39,7.72,1.53,7.48,6.3,6.3,4.73,6.57,2.7,5.82,2.7,1.53,2.62,1.53,7.65,5.65,7.65,4.9,3.44,2.66,2.79,148.28000000000003
2023-04-06 11:00:00,5.21,4.51,9.54,1.98,5.07,2.12,4.56,2.58,5.07,1.98,2.63,2.68,1.85,3.6,6.75,1.85,6.92,6.08,6.08,5.17,6.44,1.98,5.91,1.98,1.85,3.22,1.85,7.79,4.03,7.79,4.98,3.92,1.98,2.95,142.89999999999995
2023-04-06 12:00:00,5.2,5.44,9.85,1.86,4.47,3.94,4.59,2.37,4.47,1.86,2.6,1.79,1.89,5.55,7.18,1.89,6.45,5.17,5.17,4.62,6.19,1.86,5.81,1.86,1.89,2.71,1.89,8.34,8.2,8.34,4.63,6.48,2.07,3.44,150.06999999999996
2023-04-06 13:00:00,4.76,5.63,10.24,1.47,3.84,4.03,4.33,1.97,3.84,1.47,3.35,3.09,1.14,5.63,6.6,1.14,5.7,4.78,4.78,3.09,6.09,1.47,5.73,1.47,1.14,3.26,1.14,7.6,9.43,7.6,2.76,5.33,2.22,3.98,140.1
2023-04-06 14:00:00,4.41,5.7,10.33,1.6,3.31,4.28,3.92,2.43,3.31,1.6,3.1,2.24,1.35,6.26,7.21,1.35,6.52,4.87,4.87,1.67,6.13,1.6,5.81,1.6,1.35,3.15,1.35,6.85,7.33,6.85,2.12,5.61,0.74,5.49,136.31
2023-04-06 15:00:00,3.67,5.24,10.0,2.49,2.76,3.46,3.61,3.07,2.76,2.49,2.59,1.34,3.73,5.7,6.94,3.73,7.63,4.75,4.75,1.93,5.71,2.49,5.48,2.49,3.73,2.59,3.73,6.19,4.95,6.19,3.74,5.15,1.98,5.81,142.87
2023-04-06 16:00:00,2.59,5.05,9.58,2.46,1.58,2.96,2.78,3.89,1.58,2.46,2.3,0.89,3.36,3.68,5.38,3.36,7.54,3.44,3.44,1.8,3.78,2.46,3.47,2.46,3.36,2.31,3.36,4.48,3.23,4.48,2.45,4.78,3.35,5.03,119.11999999999999
2023-04-06 17:00:00,2.52,4.72,9.32,1.42,0.91,2.04,2.41,2.56,0.91,1.42,2.34,3.24,2.97,2.36,2.94,2.97,5.97,1.76,1.76,0.5,2.99,1.42,2.74,1.42,2.97,2.46,2.97,2.16,3.66,2.16,1.57,4.37,2.26,4.49,92.67999999999998
2023-04-06 18:00:00,1.81,3.74,8.71,0.47,2.12,1.49,2.44,2.54,2.12,0.47,1.76,2.31,3.01,2.23,2.25,3.01,4.13,1.9,1.9,0.7,3.44,0.47,2.8,0.47,3.01,2.07,3.01,3.1,2.83,3.1,0.92,2.74,2.03,4.17,83.26999999999998
2023-04-06 19:00:00,1.32,3.52,7.96,1.14,2.72,2.15,2.43,2.19,2.72,1.14,1.62,2.02,1.56,2.22,2.65,1.56,5.02,1.64,1.64,0.76,3.49,1.14,2.92,1.14,1.56,2.0,1.56,3.42,3.84,3.42,1.29,3.18,1.72,4.21,82.87000000000002
2023-04-06 20:00:00,1.71,4.38,7.72,1.98,3.01,2.24,2.39,2.2,3.01,1.98,2.15,0.89,1.08,2.32,1.81,1.08,4.69,1.81,1.81,1.43,3.44,1.98,2.85,1.98,1.08,2.34,1.08,2.72,4.04,2.72,1.63,3.55,1.85,4.03,84.97999999999999
2023-04-06 21:00:00,2.62,4.09,7.45,2.19,3.22,2.01,2.44,1.29,3.22,2.19,2.32,2.78,1.38,2.43,2.13,1.38,5.32,2.84,2.84,1.93,3.34,2.19,3.02,2.19,1.38,2.54,1.38,3.07,3.53,3.07,1.67,2.92,1.99,3.76,92.11999999999999
2023-04-06 22:00:00,3.2,3.19,6.69,2.57,3.18,2.28,2.5,1.93,3.18,2.57,2.57,0.89,1.96,2.33,2.03,1.96,5.36,2.82,2.82,2.29,2.64,2.57,3.13,2.57,1.96,2.72,1.96,2.83,3.54,2.83,2.25,2.25,2.15,3.45,93.16999999999999
